file,class,x_center,y_center,width,height
0bde31bb-09152008flight2tape3_435.png,0,0.9632122027815162,0.946164199192463,0.05114401076716022,0.08613728129205925
0be4b816-out_2_1_215.png,0,0.699416778824585,0.6507402422611037,0.09959623149394346,0.06056527590847921
0be4b816-out_2_1_215.png,0,0.8147151188873935,0.4131897711978466,0.1004934948407356,0.048452220726783325
0be4b816-out_2_1_215.png,0,0.9519964109466128,0.5100942126514132,0.06998654104979807,0.06460296096904443
0be4b816-out_2_1_215.png,0,0.8111260655002244,0.4690444145356662,0.12920592193808886,0.06594885598923284
0be4b816-out_2_1_215.png,0,0.7931807985643786,0.33647375504710636,0.10049349484073573,0.048452220726783325
0be4b816-out_2_1_215.png,0,0.7792732166890982,0.2873485868102288,0.15163750560789593,0.05248990578734859
0be4b816-out_2_1_215.png,0,0.7922835352175863,0.22678331090174964,0.10767160161507405,0.041722745625841176
0be4b816-out_2_1_215.png,0,0.7703005832211754,0.1971736204576043,0.19291161956034103,0.060565275908479134
0be4b816-out_2_1_215.png,0,0.7954239569313595,0.16150740242261105,0.10318528488111253,0.03499327052489905
0be4b816-out_2_1_215.png,0,0.7770300583221175,0.11103633916554508,0.129205921938089,0.05787348586810227
0da35ee5-out_2_3_130.png,0,0.5136832660385823,0.3674293405114401,0.0798564378645132,0.13189771197846567
0f083450-out_2_1_223.png,0,0.07806191117092867,0.5518169582772543,0.10767160161507401,0.11843876177658152
0f083450-out_2_1_223.png,0,0.17855540601166442,0.5592193808882907,0.09510991475998204,0.1224764468371466
0f083450-out_2_1_223.png,0,0.27680574248541945,0.5497981157469717,0.09600717810677434,0.1413189771197846
0f083450-out_2_1_223.png,0,0.15388066397487662,0.2873485868102288,0.07267833109017495,0.09017496635262454
0f083450-out_2_1_223.png,0,0.24315836698070886,0.2853297442799462,0.09869896814715119,0.09690444145356665
0f083450-out_2_1_223.png,0,0.3373710183938986,0.27927321668909827,0.07716464782413635,0.09017496635262447
0f083450-out_2_1_223.png,0,0.4064602960969045,0.26177658142664867,0.08075370121130554,0.12247644683714665
0f083450-out_2_1_223.png,0,0.48990578734858675,0.2711978465679677,0.06460296096904443,0.07671601615074028
0f083450-out_2_1_223.png,0,0.560340960071781,0.2711978465679677,0.05832211754149839,0.0713324360699865
0f083450-out_2_1_223.png,0,0.7429340511440108,0.27052489905787347,0.0699865410497982,0.0807537012113055
0f083450-out_2_1_223.png,0,0.7685060565275909,0.4764468371467025,0.07626738447734396,0.10497981157469718
0f083450-out_2_1_223.png,0,0.79766711529834,0.5720053835800808,0.07537012113055183,0.06729475100942132
0f083450-out_2_1_223.png,0,0.7532525796321221,0.7658142664872141,0.07267833109017502,0.17765814266487212
0f083450-out_2_1_223.png,0,0.604306864064603,0.6978465679676985,0.1606101390758188,0.18707940780619112
0f083450-out_2_1_223.png,0,0.0354419021982952,0.80349932705249,0.04755495737999103,0.11574697173620449
0f083450-out_2_1_223.png,0,0.10677433826828173,0.797442799461642,0.07716464782413639,0.14939434724091513
0f083450-out_2_1_223.png,0,0.18528488111260658,0.7940780619111709,0.07088380439659044,0.13458950201884248
103a24e8-out_2_2_97.png,0,0.5576491700314041,0.5417227456258412,0.09780170480035892,0.135935397039031
1074b709-out_2_1_616.png,0,0.13683266038582326,0.3647375504710632,0.12113055181695827,0.13189771197846564
1074b709-out_2_1_616.png,0,0.15074024226110364,0.730820995962315,0.1848362494392104,0.15074024226110352
1074b709-out_2_1_616.png,0,0.5168236877523553,0.23553162853297444,0.1148497083894123,0.13728129205921935
1074b709-out_2_1_616.png,0,0.7711978465679679,0.858008075370121,0.11574697173620466,0.16285329744279933
1074b709-out_2_1_616.png,0,0.5863615971287574,0.911843876177658,0.09780170480035892,0.1170928667563929
10c9ae20-out_2_2_55.png,0,0.6926873037236428,0.9515477792732167,0.11126065500224314,0.09421265141318984
10c9ae20-out_2_2_55.png,0,0.7402422611036339,0.9185733512786003,0.1058770749214895,0.10094212651413188
10c9ae20-out_2_2_55.png,0,0.7981157469717363,0.8701211305518168,0.1265141318977119,0.11170928667563926
10c9ae20-out_2_2_55.png,0,0.8631673396141768,0.8337819650067294,0.1058770749214895,0.10363391655450868
10c9ae20-out_2_2_55.png,0,0.952893674293405,0.7065948855989233,0.07178106774338261,0.09421265141318969
10c9ae20-out_2_2_55.png,0,0.857783759533423,0.9737550471063257,0.07716464782413653,0.05248990578734862
11ef8c91-out_2_1_1018.png,0,0.49170031404217146,0.37281292059219384,0.1040825482279049,0.08344549125168242
11ef8c91-out_2_1_1018.png,0,0.5388066397487663,0.5201884253028264,0.09241812471960528,0.10632570659488558
11ef8c91-out_2_1_1018.png,0,0.8788694481830417,0.4690444145356662,0.12651413189771205,0.10363391655450868
11ef8c91-out_2_1_1018.png,0,0.6379542395693136,0.28667563930013457,0.1040825482279049,0.1157469717362046
11ef8c91-out_2_1_1018.png,0,0.6765365634813818,0.26110363391655456,0.11843876177658139,0.1157469717362046
11ef8c91-out_2_1_1018.png,0,0.7124270973530732,0.23485868102288024,0.12202781516375041,0.11170928667563931
11ef8c91-out_2_1_1018.png,0,0.7797218483624943,0.20323014804845224,0.09331538806639755,0.09690444145356664
11ef8c91-out_2_1_1018.png,0,0.9223867205024675,0.4293405114401077,0.12920592193808886,0.126514131897712
11ef8c91-out_2_1_1018.png,0,0.17855540601166442,0.544414535666218,0.10408254822790489,0.12516823687752357
11ef8c91-out_2_1_1018.png,0,0.38896366083445494,0.5148048452220727,0.1336922386720502,0.11440107671601622
11ef8c91-out_2_1_1018.png,0,0.7097353073126962,0.936742934051144,0.07895917451772093,0.09690444145356651
13d3bf13-out_2_2_226.png,0,0.5791834903544191,0.6285329744279946,0.0798564378645132,0.09690444145356672
13d3bf13-out_2_2_226.png,0,0.7097353073126963,0.5895020188425303,0.06819201435621353,0.10497981157469712
13d3bf13-out_2_2_226.png,0,0.34365186182144464,0.8842530282637956,0.07537012113055183,0.07806191117092866
13d3bf13-out_2_2_226.png,0,0.2108568864961866,0.6742934051144011,0.10049349484073578,0.1292059219380888
13d3bf13-out_2_2_226.png,0,0.14894571556751907,0.6944818304172276,0.09510991475998204,0.11305518169582776
13d3bf13-out_2_2_226.png,0,0.08927770300583221,0.7180349932705249,0.09959623149394346,0.11709286675639305
13d3bf13-out_2_2_226.png,0,0.043965903992821895,0.7362045760430687,0.06639748766262898,0.1238223418573351
13d3bf13-out_2_2_226.png,0,0.2925078510542844,0.9670255720053836,0.08075370121130547,0.06594885598923284
13d3bf13-out_2_2_226.png,0,0.35307312696276355,0.955585464333782,0.10677433826828178,0.08882907133243606
13d3bf13-out_2_2_226.png,0,0.4270973530731269,0.9569313593539703,0.08254822790489015,0.08344549125168242
13d3bf13-out_2_2_226.png,0,0.48362494392104083,0.9549125168236878,0.06998654104979814,0.08748317631224765
164afb62-out_2_3_312.png,0,0.23328847016599372,0.6567967698519516,0.05921938088829073,0.10497981157469724
164afb62-out_2_3_312.png,0,0.39703903095558546,0.654777927321669,0.06908927770300587,0.114401076716016
164afb62-out_2_3_312.png,0,0.6904441453566622,0.4724091520861372,0.05832211754149839,0.09152086137281294
164afb62-out_2_3_312.png,0,0.8981606101390758,0.664872139973082,0.07716464782413653,0.1103633916554508
164afb62-out_2_3_312.png,0,0.9578286227007627,0.68371467025572,0.05473306415432916,0.07806191117092866
164afb62-out_2_3_312.png,0,0.9268730372364289,0.45962314939434734,0.07895917451772093,0.11709286675639305
18840f58-out_2_2_925.png,0,0.9250785105428443,0.20390309555854644,0.01794526693584558,0.036339165545087475
19611947-out_2_1_522.png,0,0.4419021982951996,0.955585464333782,0.015253476895468836,0.021534320323014812
19611947-out_2_1_522.png,0,0.45580978017048,0.9582772543741587,0.016150740242261038,0.026917900403768447
19611947-out_2_1_522.png,0,0.474652310453118,0.955585464333782,0.017945266935845722,0.021534320323014812
19611947-out_2_1_522.png,0,0.4925975773889636,0.9582772543741587,0.016150740242261038,0.021534320323014812
19611947-out_2_1_522.png,0,0.5240017945266936,0.9549125168236878,0.017945266935845795,0.020188425302826402
19611947-out_2_1_522.png,0,0.5432929564827277,0.9542395693135935,0.018842530282637996,0.018842530282637854
19611947-out_2_1_522.png,0,0.5625841184387618,0.9542395693135935,0.02153432032301474,0.021534320323014812
19611947-out_2_1_522.png,0,0.6002691790040378,0.9454912516823686,0.02153432032301488,0.028263795423956996
19611947-out_2_1_522.png,0,0.5791834903544191,0.9542395693135935,0.011664423508299748,0.021534320323014812
1a7d8ea8-out_2_2_417.png,0,0.7833109017496637,0.7012113055181695,0.008972633467922861,0.037685060565275846
1a7d8ea8-out_2_2_417.png,0,0.79766711529834,0.7012113055181698,0.0071781067743383175,0.032301480484522214
1a7d8ea8-out_2_2_417.png,0,0.8102288021534321,0.7012113055181696,0.01794526693584558,0.024226110363391628
1a7d8ea8-out_2_2_417.png,0,0.8443248093315388,0.6958277254374159,0.017945266935845722,0.024226110363391628
1a7d8ea8-out_2_2_417.png,0,0.7196052041274114,0.19582772543741592,0.026917900403768447,0.022880215343203253
1a7d8ea8-out_2_2_417.png,0,0.6729475100942126,0.19313593539703902,0.02871242709735299,0.039030955585464364
1a7d8ea8-out_2_2_417.png,0,0.9416778824585015,0.14266487213997306,0.031404217137729944,0.03768506056527588
1a7d8ea8-out_2_2_417.png,0,0.9614176760879317,0.13189771197846567,0.033198743831314485,0.037685060565275916
1a7d8ea8-out_2_2_417.png,0,0.8402871242709736,0.534993270524899,0.027815163750560857,0.05248990578734862
1a7d8ea8-out_2_2_417.png,0,0.91161956034096,0.5639300134589502,0.032301480484522076,0.043068640646029624
1b2daef4-out_2_3_117.png,0,0.3696724988784208,0.3499327052489906,0.10946612830865857,0.11036339165545091
1b2daef4-out_2_3_117.png,0,0.5832211754149843,0.433378196500673,0.09152086137281287,0.09152086137281287
1b2daef4-out_2_3_117.png,0,0.8591296545536113,0.12247644683714669,0.07985643786451334,0.10497981157469718
1b2daef4-out_2_3_117.png,0,0.9636608344549126,0.2092866756393001,0.05024674742036793,0.10901749663526243
1b2daef4-out_2_3_117.png,0,0.9434724091520861,0.5195154777927321,0.08882907133243606,0.12113055181695827
1b2daef4-out_2_3_117.png,0,0.800807537012113,0.7954239569313595,0.09421265141318984,0.17496635262449545
1b2daef4-out_2_3_117.png,0,0.8824585015702111,0.7934051144010766,0.09600717810677438,0.12786002691790047
1b2daef4-out_2_3_117.png,0,0.9515477792732167,0.8115746971736206,0.07267833109017502,0.12651413189771205
1b7d568d-out_2_3_119.png,0,0.5419470614625392,0.3378196500672948,0.08075370121130554,0.10228802153432034
1daddba6-out_2_1_221.png,0,0.08254822790489008,0.379542395693136,0.08434275459847466,0.08344549125168235
1daddba6-out_2_1_221.png,0,0.16195603409600717,0.370121130551817,0.11395244504262003,0.08882907133243606
1daddba6-out_2_1_221.png,0,0.27231942575145807,0.3129205921938089,0.13189771197846573,0.10094212651413188
1daddba6-out_2_1_221.png,0,0.351278600269179,0.32368775235531627,0.06908927770300582,0.057873485868102356
1daddba6-out_2_1_221.png,0,0.40287124270973534,0.2987886944818305,0.06101390758187528,0.07806191117092869
1daddba6-out_2_1_221.png,0,0.5482279048900852,0.2812920592193809,0.07178106774338268,0.06729475100942128
1daddba6-out_2_1_221.png,0,0.6859578286227008,0.4387617765814267,0.07267833109017502,0.09421265141318969
1daddba6-out_2_1_221.png,0,0.7904890085240018,0.5080753701211305,0.10049349484073573,0.09017496635262447
1daddba6-out_2_1_221.png,0,0.6958277254374159,0.6534320323014805,0.10318528488111253,0.16016150740242266
1daddba6-out_2_1_221.png,0,0.8815612382234187,0.7032301480484523,0.10318528488111253,0.13593539703903104
1daddba6-out_2_1_221.png,0,0.4688200986989681,0.8936742934051145,0.11574697173620449,0.08613728129205925
1daddba6-out_2_1_221.png,0,0.3566621803499327,0.800807537012113,0.09600717810677434,0.12382234185733523
1daddba6-out_2_1_221.png,0,0.4253028263795424,0.791386271870794,0.08793180798564372,0.08882907133243606
1daddba6-out_2_1_221.png,0,0.06280843427545985,0.655450874831763,0.09331538806639748,0.08882907133243592
1daddba6-out_2_1_221.png,0,0.1395244504262001,0.6325706594885598,0.08344549125168238,0.09152086137281301
1daddba6-out_2_1_221.png,0,0.20547330641543296,0.6110363391655451,0.10228802153432033,0.09421265141318975
1daddba6-out_2_1_221.png,0,0.2691790040376851,0.598250336473755,0.11664423508299686,0.0901749663526246
1daddba6-out_2_1_221.png,0,0.3463436518618214,0.5699865410497982,0.11843876177658146,0.10901749663526246
1e8a186e-out_2_1_115.png,0,0.2857783759533423,0.35397039030955585,0.049349484073575596,0.053835800807537026
1e934c48-out_2_2_225.png,0,0.5755944369672499,0.3930013458950202,0.06729475100942132,0.1426648721399731
1e934c48-out_2_2_225.png,0,0.7321668909825033,0.1325706594885599,0.07357559443696729,0.11978465679676983
1f58dcbb-out_2_2_94.png,0,0.2862270076267384,0.5854643337819649,0.13100044863167337,0.11305518169582766
1fbf17e7-out_2_1_625.png,0,0.13997308209959625,0.3135935397039031,0.037685060565275916,0.03768506056527596
1fbf17e7-out_2_1_625.png,0,0.1130551816958277,0.30080753701211305,0.03409600717810676,0.04441453566621796
1fbf17e7-out_2_1_625.png,0,0.09376401973979365,0.28802153432032296,0.0331987438313145,0.03768506056527588
1fbf17e7-out_2_1_625.png,0,0.14401076716016148,0.19919246298788693,0.03499327052489901,0.040376850605652735
1fbf17e7-out_2_1_625.png,0,0.16778824585015703,0.21063257065948854,0.044863167339614166,0.036339165545087475
1fbf17e7-out_2_1_625.png,0,0.19291161956034095,0.2173620457604307,0.032301480484522214,0.04441453566621803
1fbf17e7-out_2_1_625.png,0,0.224764468371467,0.22341857335127863,0.038582323912068194,0.04037685060565277
1fbf17e7-out_2_1_625.png,0,0.253028263795424,0.23283983849259754,0.043068640646029624,0.04306864064602958
1fbf17e7-out_2_1_625.png,0,0.18752803947958724,0.09219380888290712,0.028712427097353062,0.04441453566621804
1fbf17e7-out_2_1_625.png,0,0.21130551816958273,0.09892328398384925,0.031404217137729944,0.03633916554508751
1fbf17e7-out_2_1_625.png,0,0.2332884701659937,0.10834454912516822,0.03589053387169134,0.0417227456258412
1fbf17e7-out_2_1_625.png,0,0.25527142216240467,0.12180349932705248,0.038582323912068194,0.036339165545087454
1fbf17e7-out_2_1_625.png,0,0.31314490803050693,0.12920592193808883,0.035890533871691305,0.03499327052489905
1fbf17e7-out_2_1_625.png,0,0.34006280843427544,0.14131897711978467,0.035890533871691305,0.03499327052489907
1fbf17e7-out_2_1_625.png,0,0.36832660385823246,0.14602960969044415,0.026020637056976242,0.030955585464333756
1fbf17e7-out_2_1_625.png,0,0.38941269504860776,0.15208613728129208,0.039479587258860534,0.037685060565275916
1fbf17e7-out_2_1_625.png,0,0.4078061911170929,0.1648721399730821,0.0296096904441454,0.03364737550471062
1fbf17e7-out_2_1_625.png,0,0.4297887405727471,0.1628532974427995,0.028712427097353062,0.05114401076716015
1fbf17e7-out_2_1_625.png,0,0.17720951099147597,0.36137281292059215,0.029609690444145364,0.04979811574697173
1fbf17e7-out_2_1_625.png,0,0.4087034544638851,0.26446837146702556,0.034993270524899034,0.03364737550471062
1fbf17e7-out_2_1_625.png,0,0.3871691341408703,0.3021534320323015,0.038582323912068194,0.039030955585464364
1fbf17e7-out_2_1_625.png,0,0.47599820547330635,0.19919246298788693,0.027815163750560784,0.029609690444145364
1fbf17e7-out_2_1_625.png,0,0.515926424405563,0.34791386271870794,0.04665769403319885,0.03633916554508744
1fbf17e7-out_2_1_625.png,0,0.9636608344549126,0.8781965006729477,0.03768506056527599,0.04441453566621803
1fbf17e7-out_2_1_625.png,0,0.952893674293405,0.9131897711978464,0.037685060565275846,0.036339165545087294
1fbf17e7-out_2_1_625.png,0,0.9259757738896365,0.9798115746971735,0.041274113952445075,0.03230148048452236
1fbf17e7-out_2_1_625.png,0,0.9403319874383133,0.9629878869448183,0.04306864064602976,0.02826379542395685
1fbf17e7-out_2_1_625.png,0,0.9466128308658591,0.9427994616419919,0.044863167339614166,0.02288021534320336
1fbf17e7-out_2_1_625.png,0,0.9533423059668011,0.4057873485868103,0.031404217137729944,0.03364737550471062
1fbf17e7-out_2_1_625.png,0,0.6868550919694931,0.8169582772543741,0.047554957379991124,0.043068640646029624
1fbf17e7-out_2_1_625.png,0,0.7774786899955137,0.8290713324360702,0.040376850605652805,0.032301480484522214
1fbf17e7-out_2_1_625.png,0,0.7855540601166442,0.7651413189771199,0.03858232391206812,0.04441453566621803
1fbf17e7-out_2_1_625.png,0,0.2803947958725886,0.3283983849259758,0.06550022431583667,0.05921938088829069
1fbf17e7-out_2_1_625.png,0,0.32525876829371614,0.4421265141318974,0.04037846076867978,0.03364737550471053
1fbf17e7-out_2_1_625.png,0,0.29789143113503813,0.37012113055181695,0.04486316733961413,0.032301480484522214
1fbf17e7-out_2_1_625.png,0,0.19021982951996413,0.14131897711978464,0.017945266935845687,0.040376850605652735
2284e652-09152008flight2tape3_925.png,0,0.332436069986541,0.6345895020188425,0.24674742036787797,0.16016150740242266
2284e652-09152008flight2tape3_925.png,0,0.3364737550471063,0.9340511440107673,0.2691790040376851,0.13189771197846567
272019b6-out_2_1_29.png,0,0.7622252131000448,0.898384925975774,0.14087034544638855,0.11978465679676986
272019b6-out_2_1_29.png,0,0.7680574248541947,0.7833109017496637,0.09331538806639741,0.07806191117092866
272019b6-out_2_1_29.png,0,0.1812471960520413,0.9656796769851951,0.12202781516375057,0.06594885598923284
272019b6-out_2_1_29.png,0,0.03992821893225662,0.9340511440107673,0.05652759084791387,0.09421265141318969
272019b6-out_2_1_29.png,0,0.9466128308658591,0.46231493943472407,0.08075370121130561,0.10363391655450868
272019b6-out_2_1_29.png,0,0.5056078959174518,0.5336473755047106,0.23239120681920142,0.29475100942126514
276da565-out_2_2_118.png,0,0.03095558546433378,0.5161507402422612,0.038582323912068194,0.21668909825033653
276da565-out_2_2_118.png,0,0.11081202332884701,0.5154777927321669,0.09600717810677434,0.1938088829071333
276da565-out_2_2_118.png,0,0.23328847016599372,0.5107671601615074,0.09152086137281294,0.21938088829071326
276da565-out_2_2_118.png,0,0.34185733512786,0.468371467025572,0.09331538806639748,0.1884253028263795
276da565-out_2_2_118.png,0,0.18752803947958724,0.8458950201884253,0.14356213548676539,0.16016150740242266
276da565-out_2_2_118.png,0,0.566621803499327,0.835800807537012,0.1516375056078958,0.20457604306864058
276da565-out_2_2_118.png,0,0.6846119336025123,0.9636608344549126,0.06460296096904429,0.07267833109017502
28e2bcb9-out_2_1_1020.png,0,0.7940780619111709,0.3586810228802153,0.041274113952445075,0.08209959623149395
28e2bcb9-out_2_1_1020.png,0,0.7954239569313595,0.7671601615074024,0.0672947510094214,0.08882907133243592
28e2bcb9-out_2_1_1020.png,0,0.5020188425302827,0.6615074024226111,0.06908927770300587,0.06325706594885595
28e2bcb9-out_2_1_1020.png,0,0.5899506505159264,0.7288021534320324,0.07806191117092859,0.0874831763122475
28e2bcb9-out_2_1_1020.png,0,0.6514131897711978,0.7422611036339165,0.10946612830865851,0.14670255720053832
28e2bcb9-out_2_1_1020.png,0,0.5365634813817856,0.7570659488559892,0.11664423508299684,0.11440107671601622
28e2bcb9-out_2_1_1020.png,0,0.4764468371467025,0.7644683714670256,0.08793180798564379,0.10228802153432029
28e2bcb9-out_2_1_1020.png,0,0.36787797218483625,0.8142664872139973,0.08613728129205925,0.09152086137281287
28e2bcb9-out_2_1_1020.png,0,0.31404217137729923,0.8283983849259758,0.09690444145356661,0.09555854643337824
28e2bcb9-out_2_1_1020.png,0,0.253028263795424,0.8458950201884253,0.07537012113055183,0.09286675639300128
28e2bcb9-out_2_1_1020.png,0,0.2157918349035442,0.8660834454912516,0.11933602512337374,0.13593539703903104
28e2bcb9-out_2_1_1020.png,0,0.12786002691790038,0.8855989232839839,0.09421265141318975,0.11305518169582766
28e2bcb9-out_2_1_1020.png,0,0.11260655002243158,0.543741588156124,0.10677433826828178,0.13728129205921938
28e2bcb9-out_2_1_1020.png,0,0.18079856437864514,0.5356662180349933,0.11215791834903543,0.11036339165545087
28e2bcb9-out_2_1_1020.png,0,0.2427097353073127,0.5148048452220727,0.11754149842978916,0.10901749663526246
28e2bcb9-out_2_1_1020.png,0,0.29161058770749215,0.49394347240915215,0.09690444145356665,0.10497981157469712
28e2bcb9-out_2_1_1020.png,0,0.35172723194257516,0.4804845222072679,0.09869896814715115,0.10767160161507398
28e2bcb9-out_2_1_1020.png,0,0.1363840287124271,0.2611036339165545,0.1148497083894123,0.09421265141318975
28e2bcb9-out_2_1_1020.png,0,0.07761327949753252,0.2779273216689099,0.0924181247196052,0.1197846567967699
28e2bcb9-out_2_1_1020.png,0,0.0430686406460296,0.3109017496635262,0.05921938088829072,0.07806191117092862
2a58607b-out_2_1_65.png,0,0.053835800807537006,0.7247644683714671,0.02332884701659938,0.020188425302826402
2a58607b-out_2_1_65.png,0,0.06460296096904442,0.7664872139973081,0.02332884701659937,0.00942126514131914
2a58607b-out_2_1_65.png,0,0.14401076716016148,0.8324360699865412,0.01884253028263794,0.020188425302826402
2a58607b-out_2_1_65.png,0,0.1341408703454464,0.8196500672947508,0.013458950201884257,0.024226110363391628
2a58607b-out_2_1_65.png,0,0.12247644683714672,0.8115746971736202,0.009869896814715116,0.02691790040376858
2a58607b-out_2_1_65.png,0,0.11350381336922385,0.8048452220726784,0.013458950201884257,0.026917900403768447
2a58607b-out_2_1_65.png,0,0.09869896814715119,0.800807537012113,0.017945266935845652,0.03499327052489889
2a58607b-out_2_1_65.png,0,0.08434275459847465,0.7920592193808883,0.014356213548676522,0.03364737550471062
2a58607b-out_2_1_65.png,0,0.2830865859129654,0.9165545087483176,0.031404217137729944,0.034993270524899034
2ca1d2f0-out_2_2_931.png,0,0.3521758636159713,0.5309555854643337,0.040376850605652735,0.04710632570659484
30432c86-out_2_1_220.png,0,0.07133243606998654,0.47106325706594887,0.09600717810677434,0.09421265141318984
30432c86-out_2_1_220.png,0,0.12875729026469268,0.44279946164199196,0.13010318528488113,0.07537012113055183
30432c86-out_2_1_220.png,0,0.22566173171825935,0.39232839838492595,0.13907581875280395,0.09017496635262454
30432c86-out_2_1_220.png,0,0.29878869448183043,0.38627187079407804,0.08075370121130554,0.053835800807537026
30432c86-out_2_1_220.png,0,0.3391655450874832,0.3627187079407806,0.07537012113055176,0.06864064602960966
30432c86-out_2_1_220.png,0,0.4728577837595334,0.34185733512786,0.078959174517721,0.05383580080753699
30432c86-out_2_1_220.png,0,0.14042171377299237,0.7200538358008076,0.10856886496186631,0.10228802153432044
30432c86-out_2_1_220.png,0,0.20726783310901747,0.6890982503364737,0.10767160161507403,0.08075370121130547
30432c86-out_2_1_220.png,0,0.2628981606101391,0.6736204576043069,0.11126065500224314,0.10363391655450878
30432c86-out_2_1_220.png,0,0.32750112157918343,0.6527590847913862,0.09869896814715115,0.08613728129205916
30432c86-out_2_1_220.png,0,0.3795423956931359,0.6258411843876178,0.13458950201884248,0.10497981157469724
30432c86-out_2_1_220.png,0,0.604306864064603,0.9185733512786005,0.1283086585912966,0.08748317631224765
30432c86-out_2_1_220.png,0,0.6523104531179901,0.4724091520861372,0.08434275459847462,0.09959623149394346
30432c86-out_2_1_220.png,0,0.7420367877972186,0.6695827725437415,0.10049349484073573,0.1601615074024226
30432c86-out_2_1_220.png,0,0.7729923732615523,0.5423956931359354,0.09780170480035892,0.06729475100942132
30432c86-out_2_1_220.png,0,0.8981606101390758,0.6870794078061911,0.05563032750112142,0.10094212651413188
30432c86-out_2_1_220.png,0,0.8546433378196501,0.21399730820995963,0.09241812471960514,0.09690444145356665
30432c86-out_2_1_220.png,0,0.9506505159264245,0.2012113055181696,0.05293853746074475,0.0740242261103634
31b1c125-out_2_2_914.png,0,0.4885598923283984,0.39636608344549124,0.042171377299237346,0.04441453566621803
31ea3084-09152008flight2tape3_931.png,0,0.20726783310901756,0.4690444145356662,0.24226110363391654,0.27590847913862715
32bf9ec1-out_2_2_222.png,0,0.5266935845670705,0.46837146702557214,0.1040825482279049,0.13728129205921938
32bf9ec1-out_2_2_222.png,0,0.6052041274113953,0.44347240915208613,0.09600717810677423,0.1359353970390309
32bf9ec1-out_2_2_222.png,0,0.7851054284432482,0.762449528936743,0.12741139524450418,0.13055181695827714
32e454d5-out_2_2_82.png,0,0.35800807537012114,0.18034993270524902,0.053835800807537026,0.11574697173620459
32e454d5-out_2_2_82.png,0,0.5347689546882011,0.48990578734858675,0.1112606550022432,0.07806191117092866
32e454d5-out_2_2_82.png,0,0.6119336025123374,0.38627187079407804,0.08075370121130561,0.10228802153432034
32e454d5-out_2_2_82.png,0,0.5127860026917901,0.2550471063257066,0.06550022431583677,0.13324360699865415
32e454d5-out_2_2_82.png,0,0.582323912068192,0.2604306864064603,0.06101390758187521,0.11709286675639305
32e454d5-out_2_2_82.png,0,0.6639748766262898,0.25168236877523553,0.09331538806639748,0.13997308209959627
32e454d5-out_2_2_82.png,0,0.7505607895917451,0.26581426648721396,0.08524001794526698,0.13055181695827722
